date,region,country,product,channel,revenue,cost,cost_driver
2025-05-21,Asia-Pacific,India,Analytics Suite,Online,19488.67,11042.62,Labor
2025-05-21,Asia-Pacific,India,Cloud Platform,Partner,18608.37,10150.71,Shipping
2025-05-21,Asia-Pacific,India,Security Module,Direct,18323.27,11065.15,Shipping
2025-05-21,Asia-Pacific,Japan,Analytics Suite,Partner,18523.15,11412.72,Material
2025-05-21,Asia-Pacific,Japan,Cloud Platform,Partner,15046.73,8992.81,Labor
2025-05-21,Asia-Pacific,Japan,Security Module,Direct,20139.46,12355.16,Material
2025-05-21,Asia-Pacific,Australia,Analytics Suite,Online,18162.11,10399.07,Material
2025-05-21,Asia-Pacific,Australia,Cloud Platform,Online,19882.64,12230.1,Shipping
2025-05-21,Asia-Pacific,Australia,Security Module,Partner,22447.16,11842.56,Material
2025-05-21,Asia-Pacific,Singapore,Analytics Suite,Online,18176.25,10095.59,Material
2025-05-21,Asia-Pacific,Singapore,Cloud Platform,Direct,16783.75,9035.68,Labor
2025-05-21,Asia-Pacific,Singapore,Security Module,Direct,19670.06,10865.29,Material
2025-05-22,Europe,Germany,Analytics Suite,Partner,14948.23,9409.94,Material
2025-05-22,Europe,Germany,Cloud Platform,Partner,20132.92,11605.06,Shipping
2025-05-22,Europe,Germany,Security Module,Direct,21944.77,13502.44,Material
2025-05-22,Europe,France,Analytics Suite,Direct,14639.59,8466.08,Material
2025-05-22,Europe,France,Cloud Platform,Direct,19769.54,10462.05,Shipping
2025-05-22,Europe,France,Security Module,Online,17336.4,9869.85,Material
2025-05-22,Europe,United Kingdom,Analytics Suite,Online,23972.37,14678.99,Material
2025-05-22,Europe,United Kingdom,Cloud Platform,Partner,17033.16,10807.75,Shipping
2025-05-22,Europe,United Kingdom,Security Module,Online,18654.84,11105.29,Labor
2025-05-22,Europe,Spain,Analytics Suite,Online,22164.08,12541.3,Shipping
2025-05-22,Europe,Spain,Cloud Platform,Online,13017.81,7558.01,Labor
2025-05-22,Europe,Spain,Security Module,Direct,18518.74,11020.96,Material
2025-05-22,North America,United States,Analytics Suite,Partner,22457.83,13699.28,Labor
2025-05-22,North America,United States,Cloud Platform,Online,20570.36,12823.62,Material
2025-05-22,North America,United States,Security Module,Partner,22017.84,12503.37,Material
2025-05-22,North America,Canada,Analytics Suite,Direct,15731.53,9180.43,Shipping
2025-05-22,North America,Canada,Cloud Platform,Online,19601.89,12337.44,Material
2025-05-22,North America,Canada,Security Module,Partner,16987.73,9289.77,Labor
2025-05-22,North America,Mexico,Analytics Suite,Online,22341.44,13585.33,Labor
2025-05-22,North America,Mexico,Cloud Platform,Online,18916.86,12001.73,Material
2025-05-22,North America,Mexico,Security Module,Direct,22552.36,11982.37,Material
2025-05-22,Asia-Pacific,India,Analytics Suite,Online,16396.05,10165.52,Material
2025-05-22,Asia-Pacific,India,Cloud Platform,Partner,16025.64,9272.08,Material
2025-05-22,Asia-Pacific,India,Security Module,Online,22139.48,12914.39,Material
2025-05-22,Asia-Pacific,Japan,Analytics Suite,Online,14963.82,8713.47,Shipping
2025-05-22,Asia-Pacific,Japan,Cloud Platform,Partner,23364.71,11860.16,Material
2025-05-22,Asia-Pacific,Japan,Security Module,Direct,16103.62,9760.24,Material
2025-05-22,Asia-Pacific,Australia,Analytics Suite,Partner,16281.84,8938.53,Labor
2025-05-22,Asia-Pacific,Australia,Cloud Platform,Partner,18919.93,10058.68,Shipping
2025-05-22,Asia-Pacific,Australia,Security Module,Partner,22111.68,14084.8,Material
2025-05-22,Asia-Pacific,Singapore,Analytics Suite,Direct,13975.61,7650.33,Shipping
2025-05-22,Asia-Pacific,Singapore,Cloud Platform,Partner,19141.27,10783.39,Material
2025-05-22,Asia-Pacific,Singapore,Security Module,Online,20569.52,11796.43,Material
2025-05-23,Europe,Germany,Analytics Suite,Online,17593.12,9936.76,Material
2025-05-23,Europe,Germany,Cloud Platform,Partner,19994.26,11412.84,Material
2025-05-23,Europe,Germany,Security Module,Direct,19355.17,10640.68,Material
2025-05-23,Europe,France,Analytics Suite,Partner,16090.21,9617.65,Material
2025-05-23,Europe,France,Cloud Platform,Direct,14718.94,9022.65,Shipping
2025-05-23,Europe,France,Security Module,Online,16961.87,10304.72,Material
2025-05-23,Europe,United Kingdom,Analytics Suite,Partner,18462.33,10409.45,Material
2025-05-23,Europe,United Kingdom,Cloud Platform,Partner,15712.31,9871.38,Shipping
2025-05-23,Europe,United Kingdom,Security Module,Partner,18535.89,10240.18,Material
2025-05-23,Europe,Spain,Analytics Suite,Online,13058.37,7521.76,Material
2025-05-23,Europe,Spain,Cloud Platform,Partner,16757.8,10478.79,Material
2025-05-23,Europe,Spain,Security Module,Online,15904.98,9016.77,Labor
2025-05-23,North America,United States,Analytics Suite,Online,10450.06,6918.43,Material
2025-05-23,North America,United States,Cloud Platform,Direct,19654.9,12026.26,Shipping
2025-05-23,North America,United States,Security Module,Direct,17979.01,11973.3,Shipping
2025-05-23,North America,Canada,Analytics Suite,Online,22642.08,13862.46,Material
2025-05-23,North America,Canada,Cloud Platform,Online,18495.04,11297.0,Shipping
2025-05-23,North America,Canada,Security Module,Online,16736.0,10630.35,Material
2025-05-23,North America,Mexico,Analytics Suite,Direct,17242.1,9667.74,Material
2025-05-23,North America,Mexico,Cloud Platform,Online,15945.62,8037.3,Material
2025-05-23,North America,Mexico,Security Module,Direct,17124.31,9350.8,Shipping
2025-05-23,Asia-Pacific,India,Analytics Suite,Online,16390.91,10107.42,Material
2025-05-23,Asia-Pacific,India,Cloud Platform,Online,14839.25,8461.0,Material
2025-05-23,Asia-Pacific,India,Security Module,Direct,19294.23,10640.98,Shipping
2025-05-23,Asia-Pacific,Japan,Analytics Suite,Partner,17778.88,9549.53,Material
2025-05-23,Asia-Pacific,Japan,Cloud Platform,Direct,17452.69,10840.9,Shipping
2025-05-23,Asia-Pacific,Japan,Security Module,Online,14528.58,8256.26,Material
2025-05-23,Asia-Pacific,Australia,Analytics Suite,Partner,18916.58,11202.89,Shipping
2025-05-23,Asia-Pacific,Australia,Cloud Platform,Direct,21174.44,13224.35,Labor
2025-05-23,Asia-Pacific,Australia,Security Module,Partner,18663.96,10327.91,Labor
2025-05-23,Asia-Pacific,Singapore,Analytics Suite,Direct,23057.07,13696.92,Material
2025-05-23,Asia-Pacific,Singapore,Cloud Platform,Partner,15453.03,8530.36,Labor
2025-05-23,Asia-Pacific,Singapore,Security Module,Partner,20783.4,12000.9,Material
2025-05-24,Europe,Germany,Analytics Suite,Direct,15282.35,9258.05,Material
2025-05-24,Europe,Germany,Cloud Platform,Online,19169.63,12065.19,Material
2025-05-24,Europe,Germany,Security Module,Direct,16074.57,9927.57,Material
2025-05-24,Europe,France,Analytics Suite,Direct,17658.52,11287.89,Material
2025-05-24,Europe,France,Cloud Platform,Direct,13326.86,8052.86,Material
2025-05-24,Europe,France,Security Module,Partner,24688.99,16330.96,Material
2025-05-24,Europe,United Kingdom,Analytics Suite,Direct,14003.73,7488.85,Material
2025-05-24,Europe,United Kingdom,Cloud Platform,Partner,20480.66,11567.67,Shipping
2025-05-24,Europe,United Kingdom,Security Module,Partner,21211.64,12853.51,Shipping
2025-05-24,Europe,Spain,Analytics Suite,Partner,12926.32,7251.85,Shipping
2025-05-24,Europe,Spain,Cloud Platform,Partner,18586.73,10616.78,Material
2025-05-24,Europe,Spain,Security Module,Partner,15380.72,9199.71,Material
2025-05-24,North America,United States,Analytics Suite,Online,20224.95,12951.84,Labor
2025-05-24,North America,United States,Cloud Platform,Partner,16903.4,9873.66,Shipping
2025-05-24,North America,United States,Security Module,Online,14215.56,8326.38,Material
2025-05-24,North America,Canada,Analytics Suite,Direct,14440.32,7665.28,Shipping
2025-05-24,North America,Canada,Cloud Platform,Partner,16151.08,9968.81,Shipping
2025-05-24,North America,Canada,Security Module,Direct,20401.44,12498.96,Labor
2025-05-24,North America,Mexico,Analytics Suite,Online,19840.5,11641.71,Shipping
2025-05-24,North America,Mexico,Cloud Platform,Partner,18874.09,11219.41,Material
2025-05-24,North America,Mexico,Security Module,Direct,25138.65,15778.12,Material
2025-05-24,Asia-Pacific,India,Analytics Suite,Partner,19768.76,12514.46,Material
2025-05-24,Asia-Pacific,India,Cloud Platform,Direct,16928.32,9650.87,Material
2025-05-24,Asia-Pacific,India,Security Module,Partner,22011.53,14109.36,Labor
2025-05-24,Asia-Pacific,Japan,Analytics Suite,Direct,19441.98,12274.05,Shipping
2025-05-24,Asia-Pacific,Japan,Cloud Platform,Online,17785.11,9640.77,Material
2025-05-24,Asia-Pacific,Japan,Security Module,Partner,17808.98,10269.89,Material
2025-05-24,Asia-Pacific,Australia,Analytics Suite,Online,16164.23,8371.63,Material
2025-05-24,Asia-Pacific,Australia,Cloud Platform,Partner,19710.58,12324.35,Material
2025-05-24,Asia-Pacific,Australia,Security Module,Partner,18237.48,10434.26,Shipping
2025-05-24,Asia-Pacific,Singapore,Analytics Suite,Online,16943.2,10317.73,Material
2025-05-24,Asia-Pacific,Singapore,Cloud Platform,Online,15636.16,8401.86,Material
2025-05-24,Asia-Pacific,Singapore,Security Module,Online,19926.72,10873.38,Material
2025-05-25,Europe,Germany,Analytics Suite,Direct,16753.73,10468.42,Material
2025-05-25,Europe,Germany,Cloud Platform,Direct,31118.89,17889.37,Material
2025-05-25,Europe,Germany,Security Module,Direct,22541.49,11187.44,Material
2025-05-25,Europe,France,Analytics Suite,Direct,19039.4,12005.72,Material
2025-05-25,Europe,France,Cloud Platform,Partner,19851.31,13260.52,Labor
2025-05-25,Europe,France,Security Module,Online,14565.36,9195.19,Material
2025-05-25,Europe,United Kingdom,Analytics Suite,Online,18384.6,9547.42,Shipping
2025-05-25,Europe,United Kingdom,Cloud Platform,Online,17923.54,9683.39,Material
2025-05-25,Europe,United Kingdom,Security Module,Partner,17221.85,11034.93,Material
2025-05-25,Europe,Spain,Analytics Suite,Online,19715.25,12734.52,Shipping
2025-05-25,Europe,Spain,Cloud Platform,Online,23504.97,15559.44,Material
2025-05-25,Europe,Spain,Security Module,Online,16807.36,10797.54,Labor
2025-05-25,North America,United States,Analytics Suite,Direct,17574.04,9769.05,Shipping
2025-05-25,North America,United States,Cloud Platform,Online,20991.18,11601.49,Shipping
2025-05-25,North America,United States,Security Module,Partner,20522.17,11766.62,Shipping
2025-05-25,North America,Canada,Analytics Suite,Direct,20631.67,13596.23,Material
2025-05-25,North America,Canada,Cloud Platform,Direct,17012.53,10724.35,Shipping
2025-05-25,North America,Canada,Security Module,Online,17065.84,10195.13,Material
2025-05-25,North America,Mexico,Analytics Suite,Online,18229.04,9725.46,Labor
2025-05-25,North America,Mexico,Cloud Platform,Partner,18804.69,10842.15,Material
2025-05-25,North America,Mexico,Security Module,Online,17844.68,10604.44,Material
2025-05-25,Asia-Pacific,India,Analytics Suite,Direct,11466.7,6679.83,Material
2025-05-25,Asia-Pacific,India,Cloud Platform,Online,17221.37,9860.13,Material
2025-05-25,Asia-Pacific,India,Security Module,Online,18132.37,12212.03,Labor
2025-05-25,Asia-Pacific,Japan,Analytics Suite,Direct,22280.35,14390.7,Labor
2025-05-25,Asia-Pacific,Japan,Cloud Platform,Direct,17580.73,10293.09,Material
2025-05-25,Asia-Pacific,Japan,Security Module,Direct,19017.83,12493.89,Material
2025-05-25,Asia-Pacific,Australia,Analytics Suite,Partner,14983.93,8688.94,Material
2025-05-25,Asia-Pacific,Australia,Cloud Platform,Partner,20308.5,12831.04,Material
2025-05-25,Asia-Pacific,Australia,Security Module,Partner,12791.71,7125.83,Shipping
2025-05-25,Asia-Pacific,Singapore,Analytics Suite,Online,17432.02,10588.89,Shipping
2025-05-25,Asia-Pacific,Singapore,Cloud Platform,Partner,17641.16,9986.25,Material
2025-05-25,Asia-Pacific,Singapore,Security Module,Partner,17569.25,10093.15,Material
2025-05-26,Europe,Germany,Analytics Suite,Partner,19656.42,11844.73,Material
2025-05-26,Europe,Germany,Cloud Platform,Partner,18582.24,11826.57,Shipping
2025-05-26,Europe,Germany,Security Module,Direct,20468.89,13219.86,Material
2025-05-26,Europe,France,Analytics Suite,Direct,20226.81,12236.5,Material
2025-05-26,Europe,France,Cloud Platform,Online,13696.94,7893.39,Material
2025-05-26,Europe,France,Security Module,Online,20459.98,13068.41,Labor
2025-05-26,Europe,United Kingdom,Analytics Suite,Online,20423.35,10521.31,Labor
2025-05-26,Europe,United Kingdom,Cloud Platform,Partner,19718.96,12534.07,Shipping
2025-05-26,Europe,United Kingdom,Security Module,Direct,17309.58,9552.45,Material
2025-05-26,Europe,Spain,Analytics Suite,Direct,20558.55,11781.94,Material
2025-05-26,Europe,Spain,Cloud Platform,Partner,17662.35,9785.06,Labor
2025-05-26,Europe,Spain,Security Module,Online,18555.36,10617.77,Material
2025-05-26,North America,United States,Analytics Suite,Partner,23388.29,14566.26,Labor
2025-05-26,North America,United States,Cloud Platform,Partner,17305.18,9448.72,Material
2025-05-26,North America,United States,Security Module,Partner,19625.45,11043.88,Material
2025-05-26,North America,Canada,Analytics Suite,Direct,19669.97,10099.16,Material
2025-05-26,North America,Canada,Cloud Platform,Partner,17159.77,10269.54,Shipping
2025-05-26,North America,Canada,Security Module,Direct,16401.78,10166.82,Material
2025-05-26,North America,Mexico,Analytics Suite,Direct,11019.24,6980.21,Shipping
2025-05-26,North America,Mexico,Cloud Platform,Online,15602.22,9395.44,Material
2025-05-26,North America,Mexico,Security Module,Direct,17880.29,9852.58,Shipping
2025-05-26,Asia-Pacific,India,Analytics Suite,Online,14312.21,8203.34,Material
2025-05-26,Asia-Pacific,India,Cloud Platform,Online,19735.8,12866.32,Labor
2025-05-26,Asia-Pacific,India,Security Module,Online,10160.86,6501.46,Shipping
2025-05-26,Asia-Pacific,Japan,Analytics Suite,Partner,16891.88,8929.95,Material
2025-05-26,Asia-Pacific,Japan,Cloud Platform,Partner,20109.83,12055.46,Material
2025-05-26,Asia-Pacific,Japan,Security Module,Online,15988.32,8749.1,Material
2025-05-26,Asia-Pacific,Australia,Analytics Suite,Online,20945.9,13862.11,Material
2025-05-26,Asia-Pacific,Australia,Cloud Platform,Online,20026.19,13010.64,Material
2025-05-26,Asia-Pacific,Australia,Security Module,Online,14401.87,7741.95,Material
2025-05-26,Asia-Pacific,Singapore,Analytics Suite,Direct,20657.52,11638.77,Material
2025-05-26,Asia-Pacific,Singapore,Cloud Platform,Online,16553.5,9210.69,Material
2025-05-26,Asia-Pacific,Singapore,Security Module,Online,17085.67,11029.07,Labor
2025-05-27,Europe,Germany,Analytics Suite,Online,18297.21,11988.93,Material
2025-05-27,Europe,Germany,Cloud Platform,Online,21704.09,12021.81,Material
2025-05-27,Europe,Germany,Security Module,Online,16570.58,10106.77,Shipping
2025-05-27,Europe,France,Analytics Suite,Direct,16903.02,8838.22,Material
2025-05-27,Europe,France,Cloud Platform,Direct,18259.95,10834.15,Material
2025-05-27,Europe,France,Security Module,Direct,16304.87,10086.49,Labor
2025-05-27,Europe,United Kingdom,Analytics Suite,Partner,16038.69,9422.18,Material
2025-05-27,Europe,United Kingdom,Cloud Platform,Partner,21564.58,13948.36,Material
2025-05-27,Europe,United Kingdom,Security Module,Direct,20969.45,12525.29,Shipping
2025-05-27,Europe,Spain,Analytics Suite,Online,16618.49,9621.71,Shipping
2025-05-27,Europe,Spain,Cloud Platform,Partner,20986.4,12020.21,Shipping
2025-05-27,Europe,Spain,Security Module,Partner,17061.44,9670.77,Material
2025-05-27,North America,United States,Analytics Suite,Partner,16768.33,9859.02,Material
2025-05-27,North America,United States,Cloud Platform,Partner,12325.03,6866.0,Material
2025-05-27,North America,United States,Security Module,Direct,15618.46,9260.31,Shipping
2025-05-27,North America,Canada,Analytics Suite,Direct,15236.59,9700.43,Shipping
2025-05-27,North America,Canada,Cloud Platform,Partner,16284.23,9412.69,Material
2025-05-27,North America,Canada,Security Module,Online,13301.95,7660.79,Shipping
2025-05-27,North America,Mexico,Analytics Suite,Partner,19259.63,11853.44,Material
2025-05-27,North America,Mexico,Cloud Platform,Online,16724.84,10400.67,Shipping
2025-05-27,North America,Mexico,Security Module,Online,14690.98,9239.34,Shipping
2025-05-27,Asia-Pacific,India,Analytics Suite,Online,18861.37,11307.4,Shipping
2025-05-27,Asia-Pacific,India,Cloud Platform,Partner,16541.17,9387.39,Material
2025-05-27,Asia-Pacific,India,Security Module,Online,19700.58,11241.14,Labor
2025-05-27,Asia-Pacific,Japan,Analytics Suite,Online,20964.67,10776.53,Shipping
2025-05-27,Asia-Pacific,Japan,Cloud Platform,Direct,22098.19,13173.58,Material
2025-05-27,Asia-Pacific,Japan,Security Module,Online,17330.05,10784.12,Material
2025-05-27,Asia-Pacific,Australia,Analytics Suite,Direct,16248.36,9248.19,Shipping
2025-05-27,Asia-Pacific,Australia,Cloud Platform,Partner,22239.29,14254.45,Material
2025-05-27,Asia-Pacific,Australia,Security Module,Partner,19658.86,11793.28,Shipping
2025-05-27,Asia-Pacific,Singapore,Analytics Suite,Online,17622.91,11673.93,Shipping
2025-05-27,Asia-Pacific,Singapore,Cloud Platform,Direct,14825.59,7763.78,Material
2025-05-27,Asia-Pacific,Singapore,Security Module,Partner,19522.39,12050.1,Labor
2025-05-28,Europe,Germany,Analytics Suite,Partner,19090.4,10280.74,Shipping
2025-05-28,Europe,Germany,Cloud Platform,Online,18178.15,11881.65,Material
2025-05-28,Europe,Germany,Security Module,Partner,17236.6,10313.51,Material
2025-05-28,Europe,France,Analytics Suite,Partner,20851.87,11572.24,Material
2025-05-28,Europe,France,Cloud Platform,Online,14221.42,8058.69,Material
2025-05-28,Europe,France,Security Module,Direct,22783.73,12342.52,Labor
2025-05-28,Europe,United Kingdom,Analytics Suite,Direct,20231.17,11266.01,Labor
2025-05-28,Europe,United Kingdom,Cloud Platform,Direct,15573.55,8827.75,Labor
2025-05-28,Europe,United Kingdom,Security Module,Online,17653.21,9909.21,Shipping
2025-05-28,Europe,Spain,Analytics Suite,Partner,18093.64,9381.4,Material
2025-05-28,Europe,Spain,Cloud Platform,Direct,17195.86,10304.04,Labor
2025-05-28,Europe,Spain,Security Module,Online,19860.01,11351.19,Shipping
2025-05-28,North America,United States,Analytics Suite,Online,19025.81,11053.71,Labor
2025-05-28,North America,United States,Cloud Platform,Online,20521.16,11562.82,Material
2025-05-28,North America,United States,Security Module,Direct,17927.83,10797.37,Shipping
2025-05-28,North America,Canada,Analytics Suite,Direct,17544.55,9925.51,Labor
2025-05-28,North America,Canada,Cloud Platform,Partner,20814.8,12487.71,Labor
2025-05-28,North America,Canada,Security Module,Partner,15811.12,10205.07,Shipping
2025-05-28,North America,Mexico,Analytics Suite,Direct,17725.04,11000.33,Material
2025-05-28,North America,Mexico,Cloud Platform,Direct,23190.4,14492.59,Material
2025-05-28,North America,Mexico,Security Module,Online,20787.95,12284.01,Material
2025-05-28,Asia-Pacific,India,Analytics Suite,Partner,16907.35,9570.76,Labor
2025-05-28,Asia-Pacific,India,Cloud Platform,Online,17093.68,10808.72,Material
2025-05-28,Asia-Pacific,India,Security Module,Direct,16278.14,8871.52,Material
2025-05-28,Asia-Pacific,Japan,Analytics Suite,Partner,17708.68,10914.29,Shipping
2025-05-28,Asia-Pacific,Japan,Cloud Platform,Direct,15449.9,8730.46,Shipping
2025-05-28,Asia-Pacific,Japan,Security Module,Online,22741.63,13760.59,Labor
2025-05-28,Asia-Pacific,Australia,Analytics Suite,Online,19595.53,11024.61,Labor
2025-05-28,Asia-Pacific,Australia,Cloud Platform,Direct,15164.49,8856.36,Material
2025-05-28,Asia-Pacific,Australia,Security Module,Online,15803.27,8910.12,Shipping
2025-05-28,Asia-Pacific,Singapore,Analytics Suite,Partner,14755.76,9200.41,Material
2025-05-28,Asia-Pacific,Singapore,Cloud Platform,Direct,21515.15,12511.41,Material
2025-05-28,Asia-Pacific,Singapore,Security Module,Online,19395.83,10725.9,Material
2025-05-29,Europe,Germany,Analytics Suite,Direct,18097.55,9298.93,Material
2025-05-29,Europe,Germany,Cloud Platform,Direct,13613.94,8045.17,Material
2025-05-29,Europe,Germany,Security Module,Partner,26123.33,15226.17,Material
2025-05-29,Europe,France,Analytics Suite,Direct,22140.22,12550.62,Material
2025-05-29,Europe,France,Cloud Platform,Online,17247.46,11543.46,Material
2025-05-29,Europe,France,Security Module,Direct,13807.0,8276.94,Shipping
2025-05-29,Europe,United Kingdom,Analytics Suite,Direct,22526.25,13498.53,Material
2025-05-29,Europe,United Kingdom,Cloud Platform,Online,18347.67,10444.86,Shipping
2025-05-29,Europe,United Kingdom,Security Module,Direct,19029.39,12197.69,Material
2025-05-29,Europe,Spain,Analytics Suite,Partner,15972.84,9419.27,Shipping
2025-05-29,Europe,Spain,Cloud Platform,Online,15370.62,8597.13,Shipping
2025-05-29,Europe,Spain,Security Module,Partner,19277.69,10656.79,Shipping
2025-05-29,North America,United States,Analytics Suite,Partner,18818.93,11670.3,Labor
2025-05-29,North America,United States,Cloud Platform,Partner,20761.55,13517.77,Material
2025-05-29,North America,United States,Security Module,Direct,19608.05,12589.81,Material
2025-05-29,North America,Canada,Analytics Suite,Partner,20954.01,11962.76,Shipping
2025-05-29,North America,Canada,Cloud Platform,Direct,25641.96,15492.47,Shipping
2025-05-29,North America,Canada,Security Module,Online,16789.5,9415.33,Shipping
2025-05-29,North America,Mexico,Analytics Suite,Online,20631.29,11924.2,Material
2025-05-29,North America,Mexico,Cloud Platform,Partner,21846.75,13676.47,Material
2025-05-29,North America,Mexico,Security Module,Online,18929.05,10186.32,Material
2025-05-29,Asia-Pacific,India,Analytics Suite,Partner,17360.74,11395.02,Material
2025-05-29,Asia-Pacific,India,Cloud Platform,Direct,19127.8,11378.53,Material
2025-05-29,Asia-Pacific,India,Security Module,Direct,15990.1,9120.97,Shipping
2025-05-29,Asia-Pacific,Japan,Analytics Suite,Online,20195.87,12169.74,Material
2025-05-29,Asia-Pacific,Japan,Cloud Platform,Partner,20194.64,11907.15,Shipping
2025-05-29,Asia-Pacific,Japan,Security Module,Direct,15952.11,10454.82,Material
2025-05-29,Asia-Pacific,Australia,Analytics Suite,Online,21184.84,12139.16,Shipping
2025-05-29,Asia-Pacific,Australia,Cloud Platform,Online,21929.59,13477.93,Material
2025-05-29,Asia-Pacific,Australia,Security Module,Partner,19342.51,10326.73,Material
2025-05-29,Asia-Pacific,Singapore,Analytics Suite,Partner,27351.11,16151.67,Material
2025-05-29,Asia-Pacific,Singapore,Cloud Platform,Partner,17158.82,10883.61,Labor
2025-05-29,Asia-Pacific,Singapore,Security Module,Partner,18914.19,12007.27,Shipping
2025-05-30,Europe,Germany,Analytics Suite,Partner,19550.82,10403.06,Material
2025-05-30,Europe,Germany,Cloud Platform,Online,18100.73,9614.61,Labor
2025-05-30,Europe,Germany,Security Module,Partner,19530.64,11302.64,Material
2025-05-30,Europe,France,Analytics Suite,Partner,17619.58,10920.06,Labor
2025-05-30,Europe,France,Cloud Platform,Online,17839.43,10193.51,Shipping
2025-05-30,Europe,France,Security Module,Direct,13056.79,7420.67,Shipping
2025-05-30,Europe,United Kingdom,Analytics Suite,Online,18861.86,9883.4,Labor
2025-05-30,Europe,United Kingdom,Cloud Platform,Direct,20409.43,12134.01,Material
2025-05-30,Europe,United Kingdom,Security Module,Partner,18589.37,11464.19,Material
2025-05-30,Europe,Spain,Analytics Suite,Partner,17178.74,10685.63,Shipping
2025-05-30,Europe,Spain,Cloud Platform,Online,17855.88,11244.54,Labor
2025-05-30,Europe,Spain,Security Module,Direct,24073.59,13247.53,Shipping
2025-05-30,North America,United States,Analytics Suite,Online,14744.75,7816.21,Material
2025-05-30,North America,United States,Cloud Platform,Online,15022.1,9292.49,Labor
2025-05-30,North America,United States,Security Module,Partner,17846.49,9115.43,Labor
2025-05-30,North America,Canada,Analytics Suite,Partner,17767.83,10865.42,Material
2025-05-30,North America,Canada,Cloud Platform,Direct,15758.78,9082.13,Material
2025-05-30,North America,Canada,Security Module,Direct,15871.99,8648.29,Shipping
2025-05-30,North America,Mexico,Analytics Suite,Online,22492.22,13074.27,Material
2025-05-30,North America,Mexico,Cloud Platform,Partner,20449.3,10861.15,Material
2025-05-30,North America,Mexico,Security Module,Direct,18429.9,10288.56,Material
2025-05-30,Asia-Pacific,India,Analytics Suite,Partner,17789.54,11192.21,Material
2025-05-30,Asia-Pacific,India,Cloud Platform,Direct,18881.73,10171.23,Material
2025-05-30,Asia-Pacific,India,Security Module,Online,23547.05,12743.58,Shipping
2025-05-30,Asia-Pacific,Japan,Analytics Suite,Partner,21491.2,12208.74,Material
2025-05-30,Asia-Pacific,Japan,Cloud Platform,Partner,17455.88,10312.29,Labor
2025-05-30,Asia-Pacific,Japan,Security Module,Online,18035.34,10166.26,Labor
2025-05-30,Asia-Pacific,Australia,Analytics Suite,Online,19258.51,10916.59,Material
2025-05-30,Asia-Pacific,Australia,Cloud Platform,Direct,15537.44,9465.87,Shipping
2025-05-30,Asia-Pacific,Australia,Security Module,Online,18428.41,11420.46,Material
2025-05-30,Asia-Pacific,Singapore,Analytics Suite,Partner,15755.18,9044.81,Shipping
2025-05-30,Asia-Pacific,Singapore,Cloud Platform,Online,19810.42,11753.97,Shipping
2025-05-30,Asia-Pacific,Singapore,Security Module,Direct,19959.9,10047.13,Material
2025-05-31,Europe,Germany,Analytics Suite,Online,14302.07,8408.48,Material
2025-05-31,Europe,Germany,Cloud Platform,Direct,22635.96,13768.35,Labor
2025-05-31,Europe,Germany,Security Module,Direct,24334.16,15393.37,Material
2025-05-31,Europe,France,Analytics Suite,Partner,15540.07,10443.3,Material
2025-05-31,Europe,France,Cloud Platform,Partner,14348.99,8360.98,Material
2025-05-31,Europe,France,Security Module,Partner,16235.96,9137.86,Labor
2025-05-31,Europe,United Kingdom,Analytics Suite,Online,20313.06,11889.75,Material
2025-05-31,Europe,United Kingdom,Cloud Platform,Direct,16940.94,10447.44,Labor
2025-05-31,Europe,United Kingdom,Security Module,Online,19504.1,10530.52,Labor
2025-05-31,Europe,Spain,Analytics Suite,Online,22560.04,12127.61,Shipping
2025-05-31,Europe,Spain,Cloud Platform,Partner,22106.02,14239.92,Material
2025-05-31,Europe,Spain,Security Module,Partner,23697.88,12494.16,Material
2025-05-31,North America,United States,Analytics Suite,Direct,13748.6,7649.37,Shipping
2025-05-31,North America,United States,Cloud Platform,Online,18645.46,11496.07,Material
2025-05-31,North America,United States,Security Module,Online,18120.72,10007.52,Shipping
2025-05-31,North America,Canada,Analytics Suite,Direct,19776.18,12966.18,Material
2025-05-31,North America,Canada,Cloud Platform,Partner,21558.33,12807.06,Material
2025-05-31,North America,Canada,Security Module,Direct,23830.1,12492.0,Shipping
2025-05-31,North America,Mexico,Analytics Suite,Direct,20258.46,11549.01,Material
2025-05-31,North America,Mexico,Cloud Platform,Online,14175.63,8366.34,Shipping
2025-05-31,North America,Mexico,Security Module,Online,24207.86,15570.99,Material
2025-05-31,Asia-Pacific,India,Analytics Suite,Partner,18049.12,10041.79,Shipping
2025-05-31,Asia-Pacific,India,Cloud Platform,Partner,21135.2,10997.55,Material
2025-05-31,Asia-Pacific,India,Security Module,Partner,15362.13,8646.59,Shipping
2025-05-31,Asia-Pacific,Japan,Analytics Suite,Online,19040.51,10221.86,Material
2025-05-31,Asia-Pacific,Japan,Cloud Platform,Direct,23861.88,13107.02,Labor
2025-05-31,Asia-Pacific,Japan,Security Module,Partner,18669.38,10285.72,Material
2025-05-31,Asia-Pacific,Australia,Analytics Suite,Partner,21489.1,12428.32,Labor
2025-05-31,Asia-Pacific,Australia,Cloud Platform,Partner,21556.22,13212.05,Material
2025-05-31,Asia-Pacific,Australia,Security Module,Online,16303.6,8743.15,Material
2025-05-31,Asia-Pacific,Singapore,Analytics Suite,Direct,21282.81,12640.86,Material
